Delta Time, Position, Velocity, Heading, 
20, 36.413544, 6.157719, 5.681810, 
20, 36.536392, 6.142393, 5.679018, 
20, 36.658935, 6.127148, 5.676525, 
20, 36.781175, 6.111978, 5.674329, 
20, 36.903112, 6.096873, 5.672430, 
20, 37.024749, 6.081827, 5.670825, 
20, 37.146085, 6.066830, 5.669515, 
20, 37.267123, 6.051875, 5.668498, 
20, 37.387862, 6.036951, 5.667773, 
20, 37.508303, 6.022051, 5.667341, 
20, 37.628446, 6.007164, 5.667200, 
20, 37.748292, 5.992281, 5.667352, 
20, 37.867840, 5.977394, 5.667795, 
20, 37.987090, 5.962492, 5.668530, 
20, 38.106041, 5.947567, 5.669558, 
20, 38.224693, 5.932610, 5.670880, 
20, 38.343045, 5.917611, 5.672495, 
20, 38.461097, 5.902563, 5.674406, 
20, 38.578846, 5.887455, 5.676612, 
20, 38.696291, 5.872281, 5.679117, 
20, 38.813432, 5.857033, 5.681920, 
20, 38.930266, 5.841702, 5.685024, 
20, 39.046792, 5.826283, 5.688430, 
20, 39.163007, 5.810769, 5.692140, 
20, 39.278910, 5.795155, 5.696157, 
20, 39.394499, 5.779435, 5.700481, 
20, 39.509771, 5.763605, 5.705117, 
20, 39.624724, 5.747662, 5.710064, 
20, 39.739356, 5.731605, 5.715327, 
20, 39.853665, 5.715431, 5.720906, 
20, 39.967648, 5.699140, 5.726805, 
20, 40.081303, 5.682735, 5.733026, 
20, 40.194627, 5.666218, 5.739571, 
20, 40.307619, 5.649594, 5.746441, 
20, 40.420276, 5.632867, 5.753640, 
20, 40.532597, 5.616047, 5.761168, 
20, 40.644580, 5.599143, 5.769027, 
20, 40.756223, 5.582167, 5.777220, 
20, 40.867526, 5.565133, 5.785746, 
20, 40.978487, 5.548057, 5.794608, 
20, 41.089106, 5.530958, 5.803804, 
20, 41.199383, 5.513858, 5.813336, 
20, 41.309319, 5.496779, 5.823203, 
20, 41.418914, 5.479750, 5.833403, 
20, 41.528170, 5.462798, 5.843936, 
20, 41.637089, 5.445956, 5.854799, 
20, 41.745674, 5.429258, 5.865990, 
20, 41.853929, 5.412743, 5.877504, 
20, 41.961858, 5.396448, 5.889338, 
20, 42.069466, 5.380418, 5.901486, 
20, 42.176760, 5.364695, 5.913942, 
20, 42.283747, 5.349326, 5.926700, 
20, 42.390434, 5.334359, 5.939751, 
20, 42.496831, 5.319844, 5.953086, 
20, 42.602947, 5.305830, 5.966697, 
20, 42.708795, 5.292367, 5.980571, 
20, 42.814385, 5.279507, 5.994697, 
20, 42.919731, 5.267298, 6.009063, 
20, 43.024847, 5.255789, 6.023655, 
20, 43.129747, 5.245027, 6.038457, 
20, 43.234448, 5.235057, 6.053455, 
20, 43.338967, 5.225919, 6.068632, 
20, 43.443320, 5.217651, 6.083971, 
20, 43.547526, 5.210287, 6.099455, 
20, 43.651603, 5.203855, 6.115064, 
20, 43.755570, 5.198379, 6.130781, 
20, 43.859448, 5.193878, 6.146587, 
20, 43.963255, 5.190364, 6.162461, 
20, 44.067012, 5.187843, 6.178384, 
20, 44.170738, 5.186315, 6.194338, 
20, 44.274454, 5.185775, 6.210302, 
20, 44.378178, 5.186211, 6.226258, 
20, 44.481930, 5.187604, 6.242186, 
20, 44.585729, 5.189933, 6.258068, 
20, 44.689592, 5.193167, 6.273888, 
20, 46.729706, 102.005709, 3.135158, 
20, 46.865827, 6.806026, 3.119352, 
20, 47.002015, 6.809420, 3.103480, 
20, 47.138253, 6.811915, 3.087559, 
20, 47.274523, 6.813480, 3.071607, 
20, 47.410802, 6.813933, 3.055643, 
20, 47.547062, 6.813031, 3.039688, 
20, 47.683276, 6.810689, 3.023761, 
20, 47.819414, 6.806902, 3.007884, 
20, 47.955448, 6.801671, 2.992077, 
20, 48.091348, 6.795005, 2.976359, 
20, 48.227086, 6.786916, 2.960751, 
20, 48.362635, 6.777427, 2.945274, 
20, 48.497966, 6.766564, 2.929945, 
20, 48.633053, 6.754360, 2.914783, 
20, 48.767870, 6.740852, 2.899806, 
20, 48.902392, 6.726083, 2.885031, 
20, 49.036594, 6.710098, 2.870474, 
20, 49.170453, 6.692948, 2.856150, 
20, 49.303946, 6.674684, 2.842072, 
20, 49.437053, 6.655359, 2.828255, 
20, 49.569754, 6.635030, 2.814709, 
20, 49.702029, 6.613751, 2.801445, 
