Delta Time, Position, Velocity, Heading, 
20, 59.979855, 3.829354, 4.240730, 
20, 60.058168, 3.915615, 4.281595, 
20, 60.138289, 4.006048, 4.320687, 
20, 60.220261, 4.098605, 4.357965, 
20, 60.304091, 4.191537, 4.393421, 
20, 60.389760, 4.283414, 4.427075, 
20, 60.477222, 4.373121, 4.458971, 
20, 60.566419, 4.459826, 4.489168, 
20, 60.657278, 4.542948, 4.517734, 
20, 60.749720, 4.622114, 4.544749, 
20, 60.843662, 4.697119, 4.570293, 
20, 60.939020, 4.767888, 4.594450, 
20, 61.035709, 4.834447, 4.617302, 
20, 61.133647, 4.896892, 4.638929, 
20, 61.232754, 4.955371, 4.659411, 
20, 61.332955, 5.010064, 4.678820, 
20, 61.434179, 5.061172, 4.697227, 
20, 61.536278, 5.104948, 4.714638, 
20, 61.638820, 5.127127, 4.731752, 
20, 61.740761, 5.097052, 4.749455, 
20, 61.842089, 5.066385, 4.767760, 
20, 61.942794, 5.035238, 4.786675, 
20, 62.042869, 5.003745, 4.806208, 
20, 62.142310, 4.972068, 4.826362, 
20, 62.241118, 4.940393, 4.847137, 
